letter,ID,P1,P2
RMNC1,concatenate183,-140.5013275,-50.77964401
RMNC1,concatenate183,-101.2701721,-115.3082581
RMNC1,concatenate183,-142.0272064,-85.26450348
RMNC1,concatenate183,-119.0908356,-102.0009918
RMNC1,concatenate183,-128.1738281,-83.0078125
RMNC1,concatenate183,-155.8404236,-45.97714233
RMNC1,concatenate183,-138.1402283,-52.69100952
RMNC1,concatenate183,-87.29633331,-45.18207932
RMNC1,concatenate183,-106.5786285,-99.86476135
RMNC1,concatenate183,-91.48045349,-50.58690262
RMNC1,concatenate183,-64.11904144,-101.3504868
RMNC1,concatenate183,-75.32220459,-70.43939209
RMNC1,concatenate183,-135.184845,-64.38405609
RMNC1,concatenate183,-114.2562027,-86.79038239
RMNC1,concatenate183,-76.65533447,-27.21686172
RMNC1,concatenate183,-175.540329,-10.13504791
RMNC1,concatenate183,-71.84480286,-12.03035069
RMNC1,concatenate183,-147.0144196,-14.56812763
RMNC1,concatenate183,-94.7249527,-25.75522995
RMNC1,concatenate183,-72.11785889,-10.47234821
RMNC1,concatenate183,-104.8840942,-7.838199139
RMNC1,concatenate183,-97.9052124,-99.12591553
RMNC1,concatenate183,-47.62348557,-72.64789581
RMNC1,concatenate183,-103.8802261,-25.14487839
RMNC1,concatenate183,-32.05952072,-22.90424538
RMNC1,concatenate183,-82.94356537,-18.85665131
RMNC1,concatenate183,-118.7535324,-11.94200993
RMNC1,concatenate183,-54.89148712,-10.94617367
RMNC1,concatenate183,-149.9617767,-29.72251511
RMNC1,concatenate183,-105.4944458,-56.66632462
RMNC1,concatenate183,-125.3067856,-19.71596146
RMNC1,concatenate183,-107.558403,-43.47148514
RMNC1,concatenate183,-80.22910309,-64.35996246
RMNC1,concatenate183,-88.65356445,-56.9152832
RMNC1,concatenate183,-83.98758698,-13.79715729
RMNC1,concatenate183,-63.16335678,-75.37038422
RMNC1,concatenate183,-98.70027161,-51.09284973
RMNC1,concatenate183,-81.96379089,-27.03215027
RMNC1,concatenate183,-64.07888031,-17.0818119
RMNC1,concatenate183,-125.579834,-14.49584961
RMNC1,concatenate183,-136.0441437,-28.62227631
RMNC1,concatenate183,-124.4715652,-10.94617367
RMNC1,concatenate183,-84.6862793,-9.002685547
RMNC1,concatenate183,-149.5200653,-14.02202415
RMNC1,concatenate183,-90.64524078,-11.2995348
RMNC1,concatenate183,-65.79750824,-9.645160675
RMNC1,concatenate183,-114.6497192,-29.81085587
RMNC1,concatenate183,-17.65200996,-140.9430237
RMNC1,concatenate183,-162.3615417,-14.04611683
RMNC1,concatenate183,-78.39002228,-57.02771759
RMNC1,concatenate183,-93.44000244,-15.3150053
RMNC1,concatenate183,-84.7665863,-9.693346977
RMNC1,concatenate183,-80.82339478,-17.95718575
RMNC1,concatenate183,-115.9025497,-40.82930756
RMNC1,concatenate183,-99.59973907,-59.31653595
RMNC1,concatenate183,-78.80763245,-73.31446838
RMNC1,concatenate183,-73.75616455,-69.48370361
RMNC1,concatenate183,-52.77934647,-72.31060028
RMNC1,concatenate183,-84.26064301,-11.01845169
RMNC1,concatenate183,-56.51373672,-61.39654922
RMNC1,concatenate183,-126.1259384,-53.49410248
RMNC1,concatenate183,-105.9361496,-79.08068085
RMNC1,concatenate183,-98.34690857,-51.34984207
RMNC1,concatenate183,-78.34183502,-149.7529755
RMNC1,concatenate183,-125.443306,-30.22846413
RMNC1,concatenate183,-83.7225647,-77.00869751
RMNC1,concatenate183,-98.68421173,-61.45276642
RMNC1,concatenate183,-130.9846649,-79.10477448
RMNC1,concatenate183,-73.32249451,-50.12913895
RMNC1,concatenate183,-113.2443085,-61.97477722
RMNC1,concatenate183,-148.5884857,-97.31894684
RMNC1,concatenate183,-143.6092987,-62.43254089
RMNC1,concatenate183,-92.49235535,-19.86051941
RMNC1,concatenate183,-55.92747879,-54.0964241
RMNC1,concatenate183,-93.24726105,-50.52265549
RMNC1,concatenate183,-127.3546753,-26.0363121
RMNC1,concatenate183,-112.3930283,-14.73677826
RMNC1,concatenate183,-93.27135468,-15.14635563
RMNC1,concatenate183,-115.5090332,-47.1496582
RMNC1,concatenate183,-90.15534973,-19.35456848
RMNC1,concatenate183,-45.59165573,-26.06040573
RMNC1,concatenate183,-89.89836121,-93.56047058
RMNC1,concatenate183,-114.657753,-45.07767487
RMNC1,concatenate183,-92.46826172,-49.74365234
RMNC1,concatenate183,-75.45872498,-59.58958817
RMNC1,concatenate183,-84.70233917,-110.3371048
RMNC1,concatenate183,-128.5111237,-25.36171341
RMNC1,concatenate183,-79.59466553,-108.281189
RMNC1,concatenate183,-114.360611,-40.50806808
RMNC1,concatenate183,-54.78708267,-45.02145767
RMNC1,concatenate183,-82.66248322,-68.01404572
RMNC1,concatenate183,-74.86444092,-41.29510117
RMNC1,concatenate183,-104.0729752,-17.40305138
RMNC1,concatenate183,-111.324913,-49.06905365
RMNC1,concatenate183,-72.01345062,-11.5886488
RMNC1,concatenate183,-139.5054932,-36.96642303
RMNC1,concatenate183,-96.31508636,-51.75941849
RMNC1,concatenate183,-104.3620834,-44.54763412
RMNC1,concatenate183,-89.88230133,-76.45456696
RMNC1,concatenate183,-68.23088074,-16.96134949
RMNC1,concatenate183,-152.4353027,-12.05444336
RMNC1,concatenate183,-96.82102966,-29.6823597
RMNC1,concatenate183,-63.97447968,-7.822137356
RMNC1,concatenate183,-97.6160965,-10.33582211
RMNC1,concatenate183,-139.7705078,-32.95898438
RMNC1,concatenate183,-64.47239685,-10.76146221
RMNC1,concatenate183,-57.34092331,-44.5235405
RMNC1,concatenate183,-138.5016174,-16.43130684
RMNC1,concatenate183,-72.88079834,-10.01458454
RMNC1,concatenate183,-76.4465332,-70.95336914
RMNC1,concatenate183,-81.62648773,-12.04641247
RMNC1,concatenate183,-64.52058411,-19.35456848
RMNC1,concatenate183,-56.61813736,-10.84177113
RMNC1,concatenate183,-84.27670288,-22.0208416
RMNC1,concatenate183,-85.18419647,-11.33165836
RMNC1,concatenate183,-57.09196472,-8.263838768
RMNC1,concatenate183,-102.5872498,-10.42416191
RMNC1,concatenate183,-70.70440674,-80.47003174
RMNC1,concatenate183,-78.11696625,-14.03005505
RMNC1,concatenate183,-48.20170975,-12.19096947
RMNC1,concatenate183,-116.0471039,-12.28734112
RMNC1,concatenate183,-71.19429779,-8.938438416
RMNC1,concatenate183,-125.282692,-11.14694691
RMNC1,concatenate183,-85.36087799,-12.11869049
RMNC1,concatenate183,-29.11216354,-9.580913544
RMNC1,concatenate183,-98.22644806,-30.47742271
RMNC1,concatenate183,-65.38792419,-9.235583305
RMNC1,concatenate183,-48.95661926,-11.11482334
RMNC1,concatenate183,-59.64580154,-21.80400658
RMNC1,concatenate183,-125.4111862,-16.76860619
RMNC1,concatenate183,-82.63035583,-7.557116032
RMNC1,concatenate183,-79.43404388,-20.22994232
RMNC1,concatenate183,-105.0848694,-13.53213692
RMNC1,concatenate183,-114.9789886,-14.2709837
RMNC1,concatenate183,-118.3359222,-16.40721321
RMNC1,concatenate183,-12.32749557,-113.6458511
RMNC1,concatenate183,-98.34690857,-10.45628643
RMNC1,concatenate183,-80.96795654,-15.04998493
RMNC1,concatenate183,-56.63420105,-18.18205261
RMNC1,concatenate183,-88.17974091,-11.88579369
RMNC1,concatenate183,-104.4825516,-9.878058434
RMNC1,concatenate183,-72.07769775,-62.92242813
RMNC1,concatenate183,-105.1812439,-11.18710136
RMNC1,concatenate183,-48.47476196,-10.02261543
RMNC1,concatenate183,-75.0009613,-10.9140501
RMNC1,concatenate183,-20.98484993,-113.147934
RMNC1,concatenate183,-93.75321198,-10.74539948
RMNC1,concatenate183,-91.69728851,-11.13088512
RMNC1,concatenate183,-11.39590645,-75.4828186
RMNC1,concatenate183,-22.43845177,-82.86325836
RMNC1,concatenate183,-92.31567383,-20.90454102
RMNC1,concatenate183,-73.71601105,-9.01874733
RMNC1,concatenate183,-71.17823792,-19.90870476
RMNC1,concatenate183,-106.0084305,-11.40393734
RMNC1,concatenate183,-87.18389893,-7.227847576
RMNC1,concatenate183,-104.8278809,-10.83374023
RMNC1,concatenate183,-89.28800964,-19.09757996
RMNC1,concatenate183,-127.9328995,-11.9661026
RMNC1,concatenate183,-93.30348206,-13.95777607
RMNC1,concatenate183,-132.7755585,-13.75700283
RMNC1,concatenate183,-12.78525925,-23.16123581
RMNC1,concatenate183,-95.92156982,-12.3034029
RMNC1,concatenate183,-18.46313477,-19.68383789
RMNC1,concatenate183,-98.54768372,-14.31916904
RMNC1,concatenate183,-101.9367447,-10.38400745
RMNC1,concatenate183,-107.7270508,-9.460449219
RMNC1,concatenate183,-11.80548382,-71.61993408
RMNC1,concatenate183,-51.51848984,-8.793881416
RMNC1,concatenate183,-68.54409027,-8.729633331
RMNC1,concatenate183,-11.49227715,-10.27157402
RMNC1,concatenate183,-126.7844772,-11.42803001
RMNC1,concatenate183,-100.6277008,-13.95777607
RMNC1,concatenate183,-62.74574661,-9.645160675
RMNC1,concatenate183,-102.8602982,-13.13862038
RMNC1,concatenate183,-56.95543671,-13.62047672
RMNC1,concatenate183,-137.2568207,-10.30369854
RMNC1,concatenate183,-78.19728088,-12.27930927
RMNC1,concatenate183,-120.4480591,-19.12970352
RMNC1,concatenate183,-31.33673477,-11.80548382
RMNC1,concatenate183,-47.21390533,-13.03421783
RMNC1,concatenate183,-12.96193981,-133.2012024
RMNC1,concatenate183,-10.89798737,-72.54349518
RMNC1,concatenate183,-100.7883148,-11.67698956
RMNC1,concatenate183,-113.9751205,-10.82570934
RMNC1,concatenate183,-9.781686783,-130.0209503
RMNC1,concatenate183,-100.2261505,-18.43904114
RMNC1,concatenate183,-17.00953484,-85.36891174
RMNC1,concatenate183,-89.48075104,-17.45926666
RMNC1,concatenate183,-11.17103958,-117.3722153
RMNC1,concatenate183,-105.3980789,-12.62464046
RMNC1,concatenate183,-13.44379616,-12.22309303
RMNC1,concatenate183,-10.93814278,-140.3326721
RMNC1,concatenate183,-113.2603683,-13.77306461
RMNC1,concatenate183,-73.94087982,-10.46431732
RMNC1,concatenate183,-119.1309891,-11.09876156
RMNC1,concatenate183,-83.54588318,-10.9140501
RMNC1,concatenate183,-12.05444336,-19.37866211
RMNC1,concatenate183,-8.279900551,-8.890252113
RMNC1,concatenate183,-8.96253109,-10.18323421
RMNC1,concatenate183,-11.23528767,-11.84563923
RMNC1,concatenate183,-11.54849434,-10.32779121
RMNC1,concatenate183,-12.1588459,-140.9430237
RMNC1,concatenate183,-10.27157402,-16.98544121
RMNC1,concatenate183,-9.725470543,-11.55652523
RMNC1,concatenate183,-13.6445694,-98.48343658
RMNC1,concatenate183,-10.01458454,-10.6249361
RMNC1,concatenate183,-8.488705635,-12.76116657
RMNC1,concatenate183,-14.91345882,-10.03064632
RMNC1,concatenate183,-11.78942204,-11.17907047
RMNC1,concatenate183,-14.06217861,-11.0104208
RMNC1,concatenate183,-11.22725677,-13.66866302
RMNC1,concatenate183,-14.82511806,-11.16300869
RMNC1,concatenate183,-13.06634235,-15.5077486
RMNC1,concatenate183,-12.51220703,-10.68115234
RMNC1,concatenate183,-10.22338867,-9.002685547
RMNC1,concatenate183,-10.4803791,-108.1366272
RMNC1,concatenate183,-8.625231743,-10.45628643
RMNC1,concatenate183,-10.31976032,-5.436947346
RMNC1,concatenate183,-133.0245209,-10.95420456
RMNC1,concatenate183,-10.45628643,-10.45628643
RMNC1,concatenate183,-12.18293858,-85.42512512
RMNC1,concatenate183,-10.74539948,-13.79715729
RMNC1,concatenate183,-13.70881748,-6.994950294
RMNC1,concatenate183,-20.97681999,-11.21119404
RMNC1,concatenate183,-10.49644089,-12.32749557
RMNC1,concatenate183,-124.4474716,-11.53243256
RMNC1,concatenate183,-12.0142889,-125.5396805
RMNC1,concatenate183,-12.99406338,-72.80851746
RMNC1,concatenate183,-88.34838867,-9.002685547
RMNC1,concatenate183,-12.63267136,-13.85337448
RMNC1,concatenate183,-9.918212891,-9.307861328
RMNC1,concatenate183,-10.07883167,-10.68918324
RMNC1,concatenate183,-13.75700283,-10.70524502
RMNC1,concatenate183,-15.68442917,-149.3514252
RMNC1,concatenate183,-11.23528767,-10.01458454
RMNC1,concatenate183,-118.343956,-9.701377869
RMNC1,concatenate183,-15.13029385,-103.6312714
RMNC1,concatenate183,-17.6600399,-15.82898617
RMNC1,concatenate183,-13.66063213,-13.05028057
RMNC1,concatenate183,-128.165802,-15.86110973
RMNC1,concatenate183,-88.21989441,-9.484541893
RMNC1,concatenate183,-9.974429131,-9.364077568
RMNC1,concatenate183,-10.15111065,-8.320055962
RMNC1,concatenate183,-11.19513226,-78.33380127
RMNC1,concatenate183,-120.2794113,-11.63683414
RMNC1,concatenate183,-12.88966084,-9.837903023
RMNC1,concatenate183,-10.82570934,-10.82570934
RMNC1,concatenate183,-10.09489346,-9.484541893
RMNC1,concatenate183,-9.307861328,-169.2199707
RMNC1,concatenate183,-12.60054779,-8.328086853
RMNC1,concatenate183,-12.47205257,-11.25134945
RMNC1,concatenate183,-13.45985794,-108.6747055
RMNC1,concatenate183,-103.7838593,-14.06217861
RMNC1,concatenate183,-12.67282581,-16.33493614
RMNC1,concatenate183,-10.23141956,-3.517552376
RMNC1,concatenate183,-13.36348724,-20.07735443
RMNC1,concatenate183,-7.91850853,-1.204641223
RMNC1,concatenate183,-11.05057526,-9.219520569
RMNC1,concatenate183,-10.30369854,-24.34178352
RMNC1,concatenate183,-19.06545448,-13.57229137
RMNC1,concatenate183,-20.41465378,-95.48789215
RMNC1,concatenate183,-14.23082829,-7.516961575
RMNC1,concatenate183,-14.68859196,-10.41613102
RMNC1,concatenate183,-10.20732689,-55.37334061
RMNC1,concatenate183,-11.9661026,-5.252235889
RMNC1,concatenate183,-8.328086853,-7.717734814
RMNC1,concatenate183,-4.168058872,-4.168058872
RMNC1,concatenate183,-8.408395767,-16.34296608
RMNC1,concatenate183,-6.44884634,-5.228143215
RMNC1,concatenate183,-7.982756138,-6.15170145
RMNC1,concatenate183,-6.713867188,-7.934570313
RMNC1,concatenate183,-10.83374023,-12.66479492
RMNC1,concatenate183,-6.922671795,-6.922671795
RMNC1,concatenate183,-10.84980202,-7.798044205
RMNC1,concatenate183,-3.565737963,-7.838199139
RMNC1,concatenate183,-8.817974091,-12.48008347
RMNC1,concatenate183,-2.987510204,-2.377158642
RMNC1,concatenate183,-8.577045441,-9.797748566
RMNC1,concatenate183,-8.496736526,-11.54849434
RMNC1,concatenate183,-8.183529854,-5.131771564
RMNC1,concatenate183,-5.966989517,-4.746286392
RMNC1,concatenate183,-8.609169006,-3.726356983
RMNC1,concatenate183,-6.480969906,-7.701673031
RMNC1,concatenate183,-1.204641223,-6.087453842
RMNC1,concatenate183,-6.392629623,-10.66509056
RMNC1,concatenate183,-8.191560745,-7.581208706
RMNC1,concatenate183,-10.632967,-14.29507637
RMNC1,concatenate183,-3.172221899,-6.834331512
RMNC1,concatenate183,-9.299830437,-8.689478874
RMNC1,concatenate183,-6.368536472,-5.147833347
RMNC1,concatenate183,-9.25967598,-7.428620815
RMNC1,concatenate183,-6.737959862,-7.958662987
RMNC1,concatenate183,-1.895302176,-8.609169006
RMNC1,concatenate183,-8.022911072,-7.412559032
RMNC1,concatenate183,-9.339984894,-6.288227081
RMNC1,concatenate183,-2.192446947,-5.244204998
RMNC1,concatenate183,-3.830759048,-7.492868423
RMNC1,concatenate183,-4.481265545,-6.922671795
RMNC1,concatenate183,-7.348311424,-9.179366112
RMNC1,concatenate183,-4.28852272,-2.457468033
RMNC1,concatenate183,-8.135343552,-11.18710136
RMNC1,concatenate183,-6.416722298,-9.46848011
RMNC1,concatenate183,-5.453009129,-7.284063816
RMNC1,concatenate183,-6.810238361,-7.420589924
RMNC1,concatenate183,-5.862587452,-8.303993225
RMNC1,concatenate183,-7.725765705,-8.946469307
RMNC1,concatenate183,-5.525287628,-3.694233179
RMNC1,concatenate183,-10.99435902,-7.942601204
RMNC1,concatenate183,-4.810534,-5.420885563
RMNC1,concatenate183,-4.649915218,-5.260266781
RMNC1,concatenate183,-4.609760284,-2.168354273
RMNC1,concatenate183,-6.360505581,-3.919099569
RMNC1,concatenate183,-4.13593483,-5.966989517
RMNC1,concatenate183,-6.199886799,-4.979183674
RMNC1,concatenate183,-3.927130461,-5.75818491
RMNC1,concatenate183,-3.838790178,-5.669844627
RMNC1,concatenate183,-7.557116032,-6.946764469
RMNC1,concatenate183,-4.36080122,-7.412559032
RMNC1,concatenate183,-9.195427895,-6.754022121
RMNC1,concatenate183,-5.958958626,-9.010716438
RMNC1,concatenate183,-6.344443798,-5.734092236
RMNC1,concatenate183,-10.01458454,-5.742123127
RMNC1,concatenate183,-8.745695114,-8.745695114
RMNC1,concatenate183,-9.444387436,-4.561574936
RMNC1,concatenate183,-6.842362404,-5.621659279
RMNC1,concatenate183,-6.745990753,-8.577045441
RMNC1,concatenate183,-5.47710228,-4.866750717
RMNC1,concatenate183,-5.204050064,-4.593698502
RMNC1,concatenate183,-7.276032925,-5.444978237
RMNC1,concatenate183,-8.930407524,-4.047594547
RMNC1,concatenate183,-4.754317284,-8.416426659
RMNC1,concatenate183,-8.328086853,-5.276328564
RMNC1,concatenate183,-6.545217514,-5.324514389
RMNC1,concatenate183,-5.47710228,-6.087453842
RMNC1,concatenate183,-6.641588688,-6.031237125
RMNC1,concatenate183,-4.224275112,-4.834626675
RMNC1,concatenate183,-3.164191008,-3.77454257
RMNC1,concatenate183,-5.637721062,-5.027369499
RMNC1,concatenate183,-7.235878468,-9.677284241
RMNC1,concatenate183,-4.537481785,-7.589239597
RMNC1,concatenate183,-7.661518097,-8.271869659
RMNC1,concatenate183,-6.489000797,-7.09935236
RMNC1,concatenate183,-8.199591637,-8.809943199
RMNC1,concatenate183,-4.481265545,-7.533023357
RMNC1,concatenate183,-4.730224609,-4.119873047
RMNC1,concatenate183,-4.441110611,-8.713571548
RMNC1,concatenate183,-3.806666374,-5.027369499
RMNC1,concatenate183,-8.151405334,-8.761756897
RMNC1,concatenate183,-4.545513153,-4.545513153
RMNC1,concatenate183,-6.199886799,-6.199886799
RMNC1,concatenate183,-6.593402863,-9.034809113
RMNC1,concatenate183,-7.187692642,-8.408395767
RMNC1,concatenate183,-6.159732342,-4.328677654
RMNC1,concatenate183,-6.689774513,-3.0276649
RMNC1,concatenate183,-5.886680126,-9.548789978
RMNC1,concatenate183,-3.051757813,-7.934570313
RMNC1,concatenate183,-6.480969906,-5.260266781
RMNC1,concatenate183,-5.493164063,-6.103515625
RMNC1,concatenate183,-3.790604353,-2.569901228
RMNC1,concatenate183,-7.781982422,-5.340576172
RMNC2,concatenate184,-87.48104858,-29.49764824
RMNC2,concatenate184,-70.43939209,-37.4804039
RMNC2,concatenate184,-44.45929337,-70.09405518
RMNC2,concatenate184,-80.83945465,-31.4009819
RMNC2,concatenate184,-74.95278168,-35.89027786
RMNC2,concatenate184,-38.24334335,-71.20233154
RMNC2,concatenate184,-58.65799713,-31.19217682
RMNC2,concatenate184,-101.5914078,-29.56992722
RMNC2,concatenate184,-54.36144257,-29.33703041
RMNC2,concatenate184,-36.09105301,-32.42894363
RMNC2,concatenate184,-80.75914764,-28.87926674
RMNC2,concatenate184,-98.19432068,-28.0038929
RMNC2,concatenate184,-61.87840652,-27.69871712
RMNC2,concatenate184,-50.11307526,-48.89237213
RMNC2,concatenate184,-30.82275391,-46.69189453
RMNC2,concatenate184,-35.11930847,-25.96403503
RMNC2,concatenate184,-60.74604416,-30.22846413
RMNC2,concatenate184,-89.87426758,-34.33227539
RMNC2,concatenate184,-38.85369492,-47.39861679
RMNC2,concatenate184,-64.03070068,-26.18889999
RMNC2,concatenate184,-30.09996986,-40.47594452
RMNC2,concatenate184,-43.51967239,-27.65053177
RMNC2,concatenate184,-50.15322876,-50.15322876
RMNC2,concatenate184,-33.78617096,-27.68265533
RMNC2,concatenate184,-62.45663452,-30.71835136
RMNC2,concatenate184,-46.71598816,-60.7540741
RMNC2,concatenate184,-32.76624298,-28.49378014
RMNC2,concatenate184,-33.32037735,-30.8789711
RMNC2,concatenate184,-34.98278046,-31.32067299
RMNC2,concatenate184,-41.01401901,-39.18296432
RMNC2,concatenate184,-32.60562134,-30.164217
RMNC2,concatenate184,-56.45751953,-32.65380859
RMNC2,concatenate184,-34.13150024,-32.30044556
RMNC2,concatenate184,-38.81354141,-30.8789711
RMNC2,concatenate184,-55.18862915,-30.77456856
RMNC2,concatenate184,-38.40396118,-21.31411934
RMNC2,concatenate184,-63.10713959,-23.43428802
RMNC2,concatenate184,-37.41615677,-30.70228958
RMNC2,concatenate184,-52.45008087,-32.91883087
RMNC2,concatenate184,-91.92215729,-16.8489151
RMNC2,concatenate184,-25.08063126,-60.48102188
RMNC2,concatenate184,-59.05954361,-45.63180923
RMNC2,concatenate184,-92.21127319,-29.95541191
RMNC2,concatenate184,-26.54226112,-31.42507362
RMNC2,concatenate184,-45.0455513,-29.78676224
RMNC2,concatenate184,-33.62555313,-53.15680313
RMNC2,concatenate184,-59.98310471,-50.21747971
RMNC2,concatenate184,-52.514328,-29.93132019
RMNC2,concatenate184,-91.29574585,-26.59847832
RMNC2,concatenate184,-66.30345154,-29.6823597
RMNC2,concatenate184,-52.62675858,-37.97832108
RMNC2,concatenate184,-40.13061523,-60.2722168
RMNC2,concatenate184,-106.6268082,-48.64341354
RMNC2,concatenate184,-100.6999741,-51.26150131
RMNC2,concatenate184,-67.97389221,-64.9221344
RMNC2,concatenate184,-81.75498199,-62.83408737
RMNC2,concatenate184,-60.52920532,-27.57022285
RMNC2,concatenate184,-28.24482155,-83.17646027
RMNC2,concatenate184,-25.77932167,-38.59670639
RMNC2,concatenate184,-56.96347046,-34.38046265
RMNC2,concatenate184,-97.27879333,-91.78562927
RMNC2,concatenate184,-125.0096359,-62.14342499
RMNC2,concatenate184,-118.6812515,-51.54258347
RMNC2,concatenate184,-116.5129013,-73.78829193
RMNC2,concatenate184,-142.2360077,-72.65592957
RMNC2,concatenate184,-117.0268784,-78.57472992
RMNC2,concatenate184,-100.852562,-67.89357758
RMNC2,concatenate184,-135.0161896,-84.35700989
RMNC2,concatenate184,-123.7487793,-70.64819336
RMNC2,concatenate184,-130.446579,-91.99443817
RMNC2,concatenate184,-132.3017273,-63.94235611
RMNC2,concatenate184,-145.4805145,-52.09671783
RMNC2,concatenate184,-125.0096359,-65.1951828
RMNC2,concatenate184,-148.4037628,-65.39595795
RMNC2,concatenate184,-123.4114761,-78.85581207
RMNC2,concatenate184,-89.1675415,-96.49176025
RMNC2,concatenate184,-112.7544174,-67.58840179
RMNC2,concatenate184,-111.3008194,-45.99320221
RMNC2,concatenate184,-105.3177719,-49.16542435
RMNC2,concatenate184,-142.0994873,-38.33971405
RMNC2,concatenate184,-86.13987732,-71.49143982
RMNC2,concatenate184,-99.43109131,-63.42034531
RMNC2,concatenate184,-121.7410431,-48.49885559
RMNC2,concatenate184,-128.6155243,-50.49052811
RMNC2,concatenate184,-99.31062317,-43.15827942
RMNC2,concatenate184,-122.6003571,-53.02027512
RMNC2,concatenate184,-108.5863647,-48.77190781
RMNC2,concatenate184,-90.27581787,-48.77190781
RMNC2,concatenate184,-148.0745087,-64.45633698
RMNC2,concatenate184,-131.5066681,-55.82307434
RMNC2,concatenate184,-112.6660767,-58.95514297
RMNC2,concatenate184,-117.3481216,-33.1196022
RMNC2,concatenate184,-115.2038574,-55.3894043
RMNC2,concatenate184,-140.4691925,-50.13716888
RMNC2,concatenate184,-63.27578735,-95.0140686
RMNC2,concatenate184,-95.73685455,-69.49173737
RMNC2,concatenate184,-54.76298904,-34.62138748
RMNC2,concatenate184,-108.5702972,-32.88670731
RMNC2,concatenate184,-99.74429321,-71.05776978
RMNC2,concatenate184,-80.03636169,-65.38792419
RMNC2,concatenate184,-54.98785782,-109.3091431
RMNC2,concatenate184,-109.0601883,-63.89417267
RMNC2,concatenate184,-94.7008667,-32.44500351
RMNC2,concatenate184,-112.5938034,-56.44145584
RMNC2,concatenate184,-82.5661087,-68.52802277
RMNC2,concatenate184,-105.325798,-76.6392746
RMNC2,concatenate184,-134.0364227,-35.15946198
RMNC2,concatenate184,-111.0438309,-67.09851837
RMNC2,concatenate184,-120.2231979,-52.47417068
RMNC2,concatenate184,-119.4602585,-34.01103592
RMNC2,concatenate184,-77.42630768,-34.7016983
RMNC2,concatenate184,-113.3968964,-26.72697449
RMNC2,concatenate184,-68.21482086,-66.38376617
RMNC2,concatenate184,-76.43849945,-85.59377289
RMNC2,concatenate184,-104.2335892,-50.52265549
RMNC2,concatenate184,-92.96617889,-54.51403046
RMNC2,concatenate184,-51.46227264,-79.53844452
RMNC2,concatenate184,-81.40162659,-51.49439621
RMNC2,concatenate184,-78.71929169,-48.81206131
RMNC2,concatenate184,-71.98935699,-44.5235405
